weight_fundamentals,weight_momentum,weight_flows,weight_factor_improvement,mean_ic,spread,total_return,max_drawdown,sharpe,turnover,pre_z_mean_ic,pre_score,objective
0.30000000000000004,0.5,0.15000000000000002,0.05,0.14665832761686953,0.09778898944284142,-0.18308760011348235,-0.45848985819442933,-0.18487637413045652,1.4480000000000002,1.4652681672011267,1.4652681672011267,-0.07909299769955473
0.25,0.55,0.15000000000000002,0.05,0.14841406147448738,0.08708196300439579,-0.15248022309047626,-0.46661967326770537,-0.10746493113335696,1.4720000000000002,1.5349562841134503,1.5349562841134503,-0.14110054587184287
0.2,0.55,0.2,0.05,0.14631512903213775,0.088593904757023,-0.15887471840926337,-0.46660460925563507,-0.15751428372480275,1.48,1.4516460211149411,1.4516460211149411,-0.20784506097959599
0.4,0.5,0.05,0.05,0.14807827890067904,0.08711835186237216,-0.18508408615683503,-0.4686205411926597,-0.1528459460335127,1.4080000000000001,1.5216284923418515,1.5216284923418515,-0.2454719474301277
0.2,0.5,0.25,0.05,0.14501935724394785,0.09822573546751727,-0.2002463032028139,-0.46787011812761015,-0.25826558941888034,1.4720000000000002,1.4002145951757123,1.4002145951757123,-0.25423419091036237
0.45,0.5,0.0,0.05,0.14700623262339768,0.08575899606851334,-0.17774082921099987,-0.46542397390219725,-0.13834713700330253,1.4320000000000002,1.4790771193177141,1.4790771193177141,-0.2577498248785774
0.35000000000000003,0.5,0.1,0.05,0.14694067817637071,0.07796695804839326,-0.16180193478966387,-0.46542397390219725,-0.09122794659000454,1.4400000000000004,1.4764751498058108,1.4764751498058108,-0.3229560197849874
0.4,0.4,0.15000000000000002,0.05,0.14457151075657418,,,,,,1.382438792632829,1.382438792632829,-0.5791331822651478
0.45,0.4,0.15000000000000002,0.0,0.14433270062640818,,,,,,1.3729600050599589,1.3729600050599589,-0.5824507579156524
0.45,0.45,0.0,0.1,0.14429861096538257,,,,,,1.3716069273866278,1.3716069273866278,-0.5829243351013182
0.30000000000000004,0.55,0.0,0.15000000000000002,0.14427670397371611,,,,,,1.3707374009548023,1.3707374009548023,-0.5832286693524571
0.15000000000000002,0.55,0.2,0.1,0.14427615615350686,,,,,,1.3707156570221308,1.3707156570221308,-0.5832362797288921
0.2,0.5,0.2,0.1,0.1442088354552001,,,,,,1.368043581938618,1.368043581938618,-0.5841715060081216
0.5,0.45,0.0,0.05,0.14413043519516464,,,,,,1.3649317398655139,1.3649317398655139,-0.5852606507337081
0.15000000000000002,0.55,0.25,0.05,0.14409154337621177,,,,,,1.3633880562289762,1.3633880562289762,-0.5858009400064963
0.45,0.4,0.1,0.05,0.14408566105736012,,,,,,1.3631545768083504,1.3631545768083504,-0.5858826578037153
0.25,0.55,0.05,0.15000000000000002,0.14406103781398516,,,,,,1.362177237642947,1.362177237642947,-0.5862247265116065
0.2,0.6000000000000001,0.05,0.15000000000000002,0.14405708565310038,,,,,,1.3620203695341504,1.3620203695341504,-0.5862796303496853
0.15000000000000002,0.5,0.35000000000000003,0.0,0.14404463924741104,,,,,,1.3615263501410324,1.3615263501410324,-0.5864525371372766
